subid,fw_month,arr_odb,seats_odb
3071,2009-11-01,270,1
3071,2009-12-01,270,1
3071,2010-01-01,270,1
3071,2010-02-01,270,1
3071,2010-03-01,270,1
3071,2010-04-01,270,1
3072,2009-05-01,16350,50
3072,2009-06-01,16350,50
3072,2009-07-01,33150,100
3072,2009-08-01,33150,100
3072,2009-09-01,33150,100
3072,2009-10-01,33150,100
3072,2009-11-01,33150,100
3075,2009-05-01,1320,2
3075,2009-06-01,1320,2
3075,2009-07-01,1320,2
3075,2009-08-01,1320,2
3075,2009-09-01,1320,2
3075,2009-10-01,9996,17
3075,2009-11-01,9996,17
3075,2009-12-01,9996,17
3075,2010-01-01,9996,17
3079,2009-05-01,2499.99,25
3079,2009-06-01,2499.99,25
3079,2009-07-01,2499.99,25
3079,2009-08-01,2499.99,25
3079,2009-09-01,2499.99,25
3079,2009-10-01,2499.99,25
3079,2009-11-01,2499.99,25
3079,2009-12-01,2499.99,25
3079,2010-01-01,2499.99,25
3079,2010-02-01,2499.99,25
3079,2010-03-01,2499.99,25
3079,2010-04-01,2499.99,25
3079,2010-05-01,2499.99,25
3079,2010-06-01,2499.99,25
3079,2010-07-01,2499.99,25
3079,2010-08-01,2499.99,25
3079,2010-09-01,2499.99,25
3079,2010-10-01,2499.99,25
3079,2010-11-01,2499.99,25
3079,2010-12-01,2499.99,25
3079,2011-01-01,2499.99,25
3079,2011-02-01,2499.99,25
3079,2011-03-01,2499.99,25
3079,2011-04-01,2499.99,25
3079,2011-05-01,2500,25
3079,2011-06-01,2500,25
3079,2011-07-01,2500,25
3079,2011-08-01,2500,25
3079,2011-09-01,2500,25
3079,2011-10-01,2500,25
3079,2011-11-01,2500,25
3079,2011-12-01,2500,25
3079,2012-01-01,2500,25
3079,2012-02-01,2500,25
3079,2012-03-01,2500,25
3079,2012-04-01,2500,25
3079,2012-05-01,2500,25
3080,2009-05-01,22050,60
3080,2009-06-01,22050,60
3080,2009-07-01,55546.5,161
3080,2009-08-01,75706.5,221
3080,2009-09-01,84106.5,246
3080,2009-10-01,90826.5,266
3080,2009-11-01,102250.5,300
3080,2009-12-01,102250.5,300
3080,2010-01-01,112330.5,330
3080,2010-02-01,115690.5,330
3080,2010-03-01,122410.5,345
3080,2010-04-01,133803,380
3080,2010-05-01,140313,400
3080,2010-06-01,143220,425
3080,2010-07-01,143220,425
3080,2010-08-01,143220,425
3080,2010-09-01,146475,435
3080,2010-10-01,146475,435
3080,2010-11-01,146475,435
3080,2010-12-01,146475,435
3080,2011-01-01,146475,435
3080,2011-02-01,146475,435
3080,2011-03-01,146475,435
3080,2011-04-01,146475,435
3080,2011-05-01,146475,435
3080,2011-06-01,45045,130
3080,2011-07-01,45045,130
3080,2011-08-01,45045,130
3080,2011-09-01,45045,130
3080,2011-10-01,45045,130
3080,2011-11-01,48510,140
3080,2011-12-01,48510,140
3080,2012-01-01,50242.5,145
3080,2012-02-01,50242.5,145
3080,2012-03-01,51975,150
3080,2012-04-01,51975,150
3080,2012-05-01,51975,150
3080,2012-06-01,39847.5,115
3080,2012-07-01,39847.5,115
3080,2012-08-01,39847.5,115
3080,2012-09-01,39847.5,115
3080,2012-10-01,39847.5,115
3080,2012-11-01,39847.5,115
3080,2012-12-01,39847.5,115
3080,2013-01-01,39847.5,115
3080,2013-02-01,39847.5,115
3080,2013-03-01,39847.5,115
3080,2013-04-01,39847.5,115
3080,2013-05-01,41580,120
3080,2013-06-01,36036,104
3080,2013-07-01,36036,104
3080,2013-08-01,36036,104
3080,2013-09-01,36036,104
3080,2013-10-01,36036,104
3080,2013-11-01,36036,104
3080,2013-12-01,36036,104
3080,2014-01-01,36036,104
3080,2014-02-01,36036,104
3080,2014-03-01,36036,104
3080,2014-04-01,36036,104
3080,2014-05-01,36036,104
3080,2014-06-01,34650,100
3080,2014-07-01,34650,100
3080,2014-08-01,34650,100
3080,2014-09-01,34650,100
3080,2014-10-01,34650,100
3080,2014-11-01,34650,100
3080,2014-12-01,34650,100
3080,2015-01-01,34650,100
3080,2015-02-01,34650,100
3080,2015-03-01,34650,100
3080,2015-04-01,34650,100
3080,2015-05-01,34650,100
3080,2015-06-01,34650,100
3080,2015-07-01,34650,100
3080,2015-08-01,34650,100
3080,2015-09-01,34650,100
3080,2015-10-01,34650,100
3080,2015-11-01,34650,100
3080,2015-12-01,34650,100
3080,2016-01-01,34650,100
3080,2016-02-01,34650,100
3080,2016-03-01,34650,100
3080,2016-04-01,34650,100
3080,2016-05-01,34650,100
3080,2016-06-01,19731.600000000002,54
3080,2016-07-01,19731.600000000002,54
3080,2016-08-01,27039.600000000002,74
3080,2016-09-01,27039.600000000002,74
3080,2016-10-01,27039,74
3080,2016-11-01,30693,84
3080,2016-12-01,30693,84
3080,2017-01-01,30693,84
3080,2017-02-01,30693,84
3080,2017-03-01,34347,94
3080,2017-04-01,34347,94
3080,2017-05-01,34347,94
3080,2017-06-01,34347,94
3080,2017-07-01,34348,94
3080,2017-08-01,34348,94
3080,2017-09-01,34348,94
3080,2017-10-01,34348,94
3080,2017-11-01,34348,94
3080,2017-12-01,34348,94
3080,2018-01-01,34348,94
3080,2018-02-01,34348,94
3080,2018-03-01,34348,94
3080,2018-04-01,34348,94
3080,2018-05-01,34348,94
3080,2018-06-01,34348,94
3081,2009-05-01,8400,25
3081,2009-06-01,8400,25
3081,2009-07-01,32812.5,100
3081,2009-08-01,32812.5,100
3081,2009-09-01,32812.5,100
3081,2009-10-01,48562.5,150
3081,2009-11-01,48562.5,150
3081,2009-12-01,42210,134
3081,2010-01-01,42210,134
3081,2010-02-01,42210,134
3081,2010-03-01,42210,134
3081,2010-04-01,42210,134
3081,2010-05-01,42210,134
3081,2010-06-01,42210,134
3081,2010-07-01,42210,134
3081,2010-08-01,42210,134
3081,2010-09-01,42210,134
3081,2010-10-01,42210,134
3081,2010-11-01,42210,134
3081,2010-12-01,42210,134
3085,2009-06-01,5220,15
3085,2009-07-01,5220,15
3085,2009-08-01,5220,15
3085,2009-09-01,5220,15
3085,2009-10-01,5220,15
3085,2009-11-01,5220,15
3085,2009-12-01,5220,15
3085,2010-01-01,5220,15
3085,2010-02-01,5220,15
3085,2010-03-01,5220,15
3085,2010-04-01,5220,15
3085,2010-05-01,5220,15
3085,2010-06-01,4200,10
3085,2010-07-01,4200,10
3085,2010-08-01,4200,10
3085,2010-09-01,4200,10
3085,2010-10-01,4200,10
3085,2010-11-01,4200,10
3085,2010-12-01,4200,10
3085,2011-01-01,4200,10
3085,2011-02-01,4200,10
3085,2011-03-01,4200,10
3085,2011-04-01,4200,10
3085,2011-05-01,4200,10
3086,2009-05-01,3960,13
3086,2009-06-01,4380,14
3086,2009-07-01,4380,14
3086,2009-08-01,4800,15
3086,2009-09-01,5640,17
3086,2009-10-01,6060,18
3086,2009-11-01,6060,18
3086,2009-12-01,6480,19
3086,2010-01-01,6480,19
3086,2010-02-01,6480,19
3086,2010-03-01,6480,19
3086,2010-04-01,6480,19
3086,2010-05-01,7980,19
3086,2010-06-01,7980,19
3086,2010-07-01,7980,19
3086,2010-08-01,7980,19
3086,2010-09-01,7980,19
3086,2010-10-01,7980,19
3086,2010-11-01,7980,19
3086,2010-12-01,7980,19
3086,2011-01-01,7980,19
3086,2011-02-01,7980,19
3086,2011-03-01,7980,19
3086,2011-04-01,7980,19
3086,2011-05-01,7980,19
3086,2011-06-01,7980,19
3086,2011-07-01,7980,19
3086,2011-08-01,7980,19
3086,2011-09-01,7980,19
3086,2011-10-01,7980,19
3086,2011-11-01,7980,19
3086,2011-12-01,7980,19
3086,2012-01-01,7980,19
3086,2012-02-01,7980,19
3086,2012-03-01,7980,19
3086,2012-04-01,7980,19
3086,2012-05-01,7980,19
3086,2012-06-01,7980,19
3086,2012-07-01,7980,19
3086,2012-08-01,7980,19
3086,2012-09-01,7980,19
3086,2012-10-01,7980,19
3086,2012-11-01,7980,19
3086,2012-12-01,7980,19
3086,2013-01-01,7980,19
3086,2013-02-01,7980,19
3086,2013-03-01,7980,19
3086,2013-04-01,7980,19
3086,2013-05-01,4200,10
3086,2013-06-01,4200,10
3086,2013-07-01,4200,10
3086,2013-08-01,4200,10
3086,2013-09-01,4200,10
3086,2013-10-01,4200,10
3086,2013-11-01,4200,10
3086,2013-12-01,4200,10
3086,2014-01-01,5460,13
3086,2014-02-01,5460,13
3086,2014-03-01,5460,13
3086,2014-04-01,5460,13
3086,2014-05-01,5460,13
3086,2014-06-01,5460,13
3086,2014-07-01,5460,13
3086,2014-08-01,5460,13
3086,2014-09-01,5460,13
3086,2014-10-01,5460,13
3086,2014-11-01,5460,13
3086,2014-12-01,5460,13
3086,2015-01-01,5460,13
3086,2015-02-01,5460,13
3086,2015-03-01,5460,13
3086,2015-04-01,5460,13
3089,2009-06-01,12150,25
3089,2009-07-01,12150,25
3089,2009-08-01,12150,25
3089,2009-09-01,12150,25
3089,2009-10-01,14580,30
3089,2009-11-01,15876,30
3089,2009-12-01,15876,30
3089,2010-01-01,15876,30
3089,2010-02-01,15876,30
3089,2010-03-01,15876,30
3089,2010-04-01,15876,30
3089,2010-05-01,15876,30
3089,2010-06-01,15876,30
3089,2010-07-01,15876,30
3089,2010-08-01,15876,30
3089,2010-09-01,15876,30
3089,2010-10-01,15876,30
3089,2010-11-01,15876,30
3089,2010-12-01,15876,30
3089,2011-01-01,15876,30
3089,2011-02-01,15876,30
3089,2011-03-01,15876,30
3089,2011-04-01,15876,30
3089,2011-05-01,15876,30
3089,2011-06-01,15876,30
3089,2011-07-01,15876,30
3090,2009-05-01,23551.46,69
3090,2009-06-01,23551.46,69
3090,2009-07-01,23551.46,69
3090,2009-08-01,23551.46,69
3090,2009-09-01,23551.46,69
3090,2009-10-01,24559.46,72
3090,2009-11-01,24559.46,72
3090,2009-12-01,24559.46,72
3090,2010-01-01,24559.46,72
3090,2010-02-01,24559.46,72
3090,2010-03-01,24559.46,72
3090,2010-04-01,24559.46,72
3090,2010-05-01,24559.46,72
3090,2010-06-01,24559.5,72
3094,2009-06-01,11362.5,25
3094,2009-07-01,11362.5,25
3094,2009-08-01,11362.5,25
3094,2009-09-01,14008.5,30
3094,2009-10-01,16125.3,34
3094,2009-11-01,18771.3,39
3094,2009-12-01,18771.3,39
3094,2010-01-01,18771.3,39
3094,2010-02-01,26488.8,54
3094,2010-03-01,26488.8,54
3094,2010-04-01,26488.8,54
3094,2010-05-01,26488.8,54
3094,2010-06-01,7056,12
3094,2010-07-01,7056,12
3094,2010-08-01,7056,12
3094,2010-09-01,7056,12
3094,2010-10-01,7056,12
3094,2010-11-01,7056,12
3094,2010-12-01,7056,12
3094,2011-01-01,7056,12
3094,2011-02-01,7056,12
3094,2011-03-01,7056,12
3094,2011-04-01,7056,12
3094,2011-05-01,7056,12
3095,2009-06-01,4620,10
3095,2009-07-01,4620,10
3095,2009-08-01,4620,10
3095,2009-09-01,4620,10
3095,2009-10-01,4620,10
3095,2009-11-01,4620,10
3095,2009-12-01,4620,10
3095,2010-01-01,4620,10
3095,2010-02-01,4620,10
3095,2010-03-01,4620,10
3095,2010-04-01,4620,10
3095,2010-05-01,4620,10
3095,2010-06-01,4620,10
3095,2010-07-01,4620,10
3095,2010-08-01,5460,12
3095,2010-09-01,5460,12
3095,2010-10-01,5460,12
3095,2010-11-01,5460,12
3095,2010-12-01,5460,12
3095,2011-01-01,5460,12
3095,2011-02-01,5460,12
3095,2011-03-01,5460,12
3095,2011-04-01,5460,12
3095,2011-05-01,5460,12
3095,2011-06-01,540,1
3095,2011-07-01,540,1
3095,2011-08-01,540,1
3095,2011-09-01,540,1
3095,2011-10-01,540,1
3095,2011-11-01,540,1
3095,2011-12-01,540,1
3095,2012-01-01,540,1
3095,2012-02-01,540,1
3095,2012-03-01,540,1
3095,2012-04-01,540,1
3095,2012-05-01,540,1
3099,2009-06-01,3900,10
3099,2009-07-01,3900,10
3099,2009-08-01,3900,10
3099,2009-09-01,3900,10
3099,2009-10-01,3900,10
3099,2009-11-01,3900,10
3099,2009-12-01,3900,10
3099,2010-01-01,3900,10
3099,2010-02-01,3900,10
3099,2010-03-01,3900,10
3099,2010-04-01,3900,10
3099,2010-05-01,3900,10
3100,2009-05-01,9240,22
3100,2009-06-01,9240,22
3100,2009-07-01,13020,32
3100,2009-08-01,13020,32
3100,2009-09-01,13020,32
3100,2009-10-01,13020,32
3100,2009-11-01,13020,32
3100,2009-12-01,15288,38
3100,2010-01-01,15288,38
3100,2010-02-01,15288,38
3100,2010-03-01,15288,38
3100,2010-04-01,15288,38
3100,2010-05-01,15288,38
3100,2010-06-01,14364,38
3100,2010-07-01,14364,38
3100,2010-08-01,14364,38
3100,2010-09-01,14364,38
3100,2010-10-01,14364,38
3100,2010-11-01,21714,58
3100,2010-12-01,21714,58
3100,2011-01-01,21714,58
3100,2011-02-01,21714,58
3100,2011-03-01,21714,58
3100,2011-04-01,21714,58
3100,2011-05-01,21714,58
3100,2011-06-01,21714,58
3100,2011-07-01,8400,20
3101,2009-06-01,1080,4
3101,2009-07-01,1080,4
3101,2009-08-01,1080,4
3101,2009-09-01,1080,4
3101,2009-10-01,1080,4
3101,2009-11-01,1080,4
3101,2009-12-01,1080,4
3101,2010-01-01,1080,4
3101,2010-02-01,1080,4
3101,2010-03-01,1080,4
3101,2010-04-01,1080,4
3101,2010-05-01,1080,4
3102,2009-06-01,4200,10
3102,2009-07-01,9450,25
3102,2009-08-01,9450,25
3102,2009-09-01,9450,25
3102,2009-10-01,9450,25
3102,2009-11-01,9450,25
3102,2009-12-01,9450,25
3102,2010-01-01,9450,25
3102,2010-02-01,9450,25
3102,2010-03-01,9450,25
3102,2010-04-01,9450,25
3102,2010-05-01,9450,25
3104,2009-06-01,7950,25
3104,2009-07-01,7950,25
3104,2009-08-01,7950,25
3104,2009-09-01,7950,25
3104,2009-10-01,7950,25
3104,2009-11-01,7950,25
3104,2009-12-01,7950,25
3104,2010-01-01,7950,25
3104,2010-02-01,7950,25
3104,2010-03-01,7950,25
3104,2010-04-01,7950,25
3104,2010-05-01,13620,40
3104,2010-06-01,15120,40
3104,2010-07-01,15120,40
3104,2010-08-01,15120,40
3104,2010-09-01,15120,40
3104,2010-10-01,15120,40
3104,2010-11-01,15120,40
3104,2010-12-01,15120,40
3104,2011-01-01,15120,40
3104,2011-02-01,15120,40
3104,2011-03-01,15120,40
3104,2011-04-01,15120,40
3104,2011-05-01,15120,40
3104,2011-06-01,14280,40
3104,2011-07-01,14280,40
3104,2011-08-01,14280,40
3104,2011-09-01,14280,40
3104,2011-10-01,14280,40
3104,2011-11-01,14280,40
3104,2011-12-01,14280,40
3104,2012-01-01,14280,40
3104,2012-02-01,14280,40
3104,2012-03-01,14280,40
3104,2012-04-01,14280,40
3104,2012-05-01,14280,40
3104,2012-06-01,14280,40
3104,2012-07-01,14280,40
3104,2012-08-01,14280,40
3104,2012-09-01,14280,40
3104,2012-10-01,14280,40
3104,2012-11-01,14280,40
3104,2012-12-01,14280,40
3104,2013-01-01,14280,40
3104,2013-02-01,14280,40
3104,2013-03-01,14280,40
3104,2013-04-01,14280,40
3104,2013-05-01,14280,40
3104,2013-06-01,14280,40
3104,2013-07-01,13440,40
3104,2013-08-01,13440,40
3104,2013-09-01,13440,40
3104,2013-10-01,13440,40
3104,2013-11-01,13440,40
3104,2013-12-01,13440,40
3104,2014-01-01,13440,40
3104,2014-02-01,13440,40
3104,2014-03-01,13440,40
3104,2014-04-01,13440,40
3104,2014-05-01,13440,40
3110,2009-06-01,9450,25
3110,2009-07-01,9450,25
3110,2009-08-01,9450,25
3110,2009-09-01,9450,25
3110,2009-10-01,9450,25
3110,2009-11-01,9450,25
3110,2009-12-01,9450,25
3110,2010-01-01,9450,25
3110,2010-02-01,9450,25
3110,2010-03-01,9450,25
3110,2010-04-01,9450,25
3110,2010-05-01,9450,25
3110,2010-06-01,21420.04,60
3110,2010-07-01,21420.04,60
3110,2010-08-01,21420.04,60
3110,2010-09-01,21420.04,60
3110,2010-10-01,21420.04,60
3110,2010-11-01,21420.04,60
3110,2010-12-01,21420.04,60
3110,2011-01-01,21420.04,60
3110,2011-02-01,45180.04,100
3110,2011-03-01,45180.04,100
3110,2011-04-01,45180.04,100
3110,2011-05-01,45180.04,100
3110,2011-06-01,45180.04,100
3110,2011-07-01,43200,100
3110,2011-08-01,43200,100
3110,2011-09-01,43200,100
3110,2011-10-01,43200,100
3110,2011-11-01,43200,100
3110,2011-12-01,43200,100
3110,2012-01-01,43200,100
3110,2012-02-01,43200,100
3110,2012-03-01,43200,100
3110,2012-04-01,43200,100
3110,2012-05-01,43200,100
3110,2012-06-01,540,1
3110,2012-07-01,540,1
3110,2012-08-01,540,1
3110,2012-09-01,540,1
3110,2012-10-01,540,1
3110,2012-11-01,540,1
3110,2012-12-01,540,1
3110,2013-01-01,540,1
3110,2013-02-01,540,1
3110,2013-03-01,540,1
3110,2013-04-01,540,1
3110,2013-05-01,540,1
3110,2013-06-01,540,1
3110,2013-07-01,540,1
3110,2013-08-01,540,1
3110,2013-09-01,540,1
3110,2013-10-01,540,1
3110,2013-11-01,540,1
3110,2013-12-01,540,1
3110,2014-01-01,540,1
3110,2014-02-01,540,1
3110,2014-03-01,540,1
3110,2014-04-01,540,1
3110,2014-05-01,540,1
3110,2014-06-01,540,1
3110,2014-07-01,540,1
3110,2014-08-01,540,1
3110,2014-09-01,540,1
3110,2014-10-01,540,1
3110,2014-11-01,540,1
3110,2014-12-01,540,1
3110,2015-01-01,540,1
3110,2015-02-01,540,1
3110,2015-03-01,540,1
3110,2015-04-01,540,1
3110,2015-05-01,540,1
3119,2009-06-01,2940,7
3119,2009-07-01,2940,7
3119,2009-08-01,2940,7
3119,2009-09-01,2940,7
3119,2009-10-01,2940,7
3119,2009-11-01,2940,7
3119,2009-12-01,2940,7
3119,2010-01-01,2940,7
3119,2010-02-01,2940,7
3119,2010-03-01,2940,7
3119,2010-04-01,2940,7
3119,2010-05-01,2940,7
3119,2010-06-01,2940,7
3119,2010-07-01,2520,6
3119,2010-08-01,2520,6
3119,2010-09-01,2520,6
3119,2010-10-01,2520,6
3119,2010-11-01,2520,6
3119,2010-12-01,2520,6
3119,2011-01-01,2520,6
3119,2011-02-01,2520,6
3119,2011-03-01,2520,6
3119,2011-04-01,2520,6
3119,2011-05-01,2520,6
3124,2009-06-01,6300,15
3124,2009-07-01,8400,20
3124,2009-08-01,11424,28
3124,2009-09-01,11424,28
3124,2009-10-01,15204,38
3124,2009-11-01,15204,38
3124,2009-12-01,15204,38
3124,2010-01-01,15204,38
3124,2010-02-01,15204,38
3124,2010-03-01,15204,38
3124,2010-04-01,15204,38
3124,2010-05-01,15204.01,38
3124,2010-06-01,33412.45,75
3124,2010-07-01,33412.45,75
3124,2010-08-01,37867.45,85
3124,2010-09-01,37867.45,85
3124,2010-10-01,42457.45,95
3124,2010-11-01,42457.45,95
3124,2010-12-01,42457.45,95
3124,2011-01-01,42457.45,95
3124,2011-02-01,42457.45,95
3124,2011-03-01,42457.45,95
3124,2011-04-01,42457.45,95
3124,2011-05-01,42457.45,95
3124,2011-06-01,39015,85
3124,2011-07-01,43605,95
3124,2011-08-01,43605,95
3124,2011-09-01,43605,95
3124,2011-10-01,43605,95
3124,2011-11-01,43605,95
3124,2011-12-01,43605,95
3124,2012-01-01,43605,95
3124,2012-02-01,43605,95
3124,2012-03-01,43605,95
3124,2012-04-01,43605,95
3124,2012-05-01,28350,60
3124,2012-06-01,28350,60
3124,2012-07-01,28350,60
3124,2012-08-01,28350,60
3124,2012-09-01,28350,60
3124,2012-10-01,28350,60
3124,2012-11-01,28350,60
3124,2012-12-01,28350,60
3124,2013-01-01,28350,60
3124,2013-02-01,28350,60
3124,2013-03-01,28350,60
3124,2013-04-01,28350,60
3125,2009-06-01,8100,15
3125,2009-07-01,10800,20
3125,2009-08-01,10800,20
3125,2009-09-01,13230,25
3125,2009-10-01,13230,25
3125,2009-11-01,13230,25
3125,2009-12-01,13230,25
3125,2010-01-01,13230,25
3125,2010-02-01,13230,25
3125,2010-03-01,13230,25
3125,2010-04-01,13230,25
3125,2010-05-01,13230,25
3125,2010-06-01,12150,25
3125,2010-07-01,12150,25
3125,2010-08-01,14580,30
3125,2010-09-01,14580,30
3125,2010-10-01,14580,30
3125,2010-11-01,14580,30
3125,2010-12-01,14580,30
3125,2011-01-01,14580,30
3125,2011-02-01,14580,30
3125,2011-03-01,14580,30
3125,2011-04-01,14580,30
3125,2011-05-01,14580,30
3129,2009-06-01,8190,20
3129,2009-07-01,8190,20
3129,2009-08-01,8190,20
3129,2009-09-01,8190,20
3129,2009-10-01,8190,20
3129,2009-11-01,8190,20
3129,2009-12-01,8190,20
3129,2010-01-01,9418.5,20
3129,2010-02-01,9418.5,20
3129,2010-03-01,9418.5,20
3129,2010-04-01,9418.5,20
3129,2010-05-01,9418.5,20
3129,2010-06-01,9418.5,20
3129,2010-07-01,9418.5,20
3129,2010-08-01,9418.5,20
3129,2010-09-01,9418.5,20
3129,2010-10-01,9418.5,20
3129,2010-11-01,9945,21
3129,2010-12-01,9945,21
3129,2011-01-01,9945,21
3129,2011-02-01,9945,21
3129,2011-03-01,9945,21
3129,2011-04-01,9945,21
3129,2011-05-01,9945,21
3129,2011-06-01,9945,21
3129,2011-07-01,10139.85,25
3129,2011-08-01,10139.85,25
3129,2011-09-01,10139.85,25
3129,2011-10-01,10139.85,25
3129,2011-11-01,10139.85,25
3129,2011-12-01,10139.85,25
3129,2012-01-01,10139.85,25
3129,2012-02-01,10139.85,25
3129,2012-03-01,10139.85,25
3129,2012-04-01,13230,25
3129,2012-05-01,14288.4,27
3129,2012-06-01,14817.6,28
3129,2012-07-01,14817.6,28
3129,2012-08-01,14817.6,28
3129,2012-09-01,14817.6,28
3129,2012-10-01,14817.6,28
3129,2012-11-01,14817.6,28
3129,2012-12-01,14817.6,28
3129,2013-01-01,14817.6,28
3129,2013-02-01,16329.6,28
3129,2013-03-01,16329.6,28
3129,2013-04-01,16329.6,28
3129,2013-05-01,16329.6,28
3129,2013-06-01,18446.4,32
3129,2013-07-01,16588.8,32
3129,2013-08-01,16588.8,32
3129,2013-09-01,16588.8,32
3129,2013-10-01,17529.6,34
3129,2013-11-01,17529.6,34
3129,2013-12-01,17529.6,34
3129,2014-01-01,17529.6,34
3129,2014-02-01,18058.8,35
3129,2014-03-01,18058.8,35
3129,2014-04-01,18058.8,35
3129,2014-05-01,18058.8,35
3129,2014-06-01,18058.8,35
3129,2014-07-01,18058.8,35
3129,2014-08-01,18058.8,35
3129,2014-09-01,18058.8,35
3129,2014-10-01,18058.8,35
3129,2014-11-01,18058.8,35
3129,2014-12-01,18058.8,35
3129,2015-01-01,18058.8,35
3129,2015-02-01,18058.8,35
3129,2015-03-01,18058.8,35
3129,2015-04-01,18058.8,35
3129,2015-05-01,18058.8,35
3129,2015-06-01,18588,36
3129,2015-07-01,19117.2,37
3129,2015-08-01,19117.2,37
3129,2015-09-01,19117.2,37
3129,2015-10-01,19117.2,37
3129,2015-11-01,19117.2,37
3129,2015-12-01,19117.2,37
3129,2016-01-01,19117.2,37
3129,2016-02-01,19117.2,37
3129,2016-03-01,19117.2,37
3129,2016-04-01,19117.2,37
3129,2016-05-01,19117.2,37
3129,2016-06-01,19117.2,37
3129,2016-07-01,20668.2,37
3129,2016-08-01,20668.2,37
3129,2016-09-01,20668.2,37
3129,2016-10-01,20668,37
3129,2016-11-01,20668,37
3129,2016-12-01,22344,40
3129,2017-01-01,22344,40
3129,2017-02-01,22344,40
3129,2017-03-01,22344,40
3129,2017-04-01,22344,40
3129,2017-05-01,22344,40
3129,2017-06-01,22844,41
3129,2017-07-01,22844,41
3129,2017-08-01,22903,41
3129,2017-09-01,22903,41
3129,2017-10-01,22903,41
3129,2017-11-01,22903,41
3129,2017-12-01,22903,41
3129,2018-01-01,22903,41
3129,2018-02-01,22903,41
3129,2018-03-01,22903,41
3129,2018-04-01,22903,41
3129,2018-05-01,22903,41
3129,2018-06-01,22903,41
3129,2018-07-01,22903,41
3129,2018-08-01,22903,41
3129,2018-09-01,22903,41
3129,2018-10-01,22903,41
3130,2009-06-01,21600,50
3130,2009-07-01,21600,50
3130,2009-08-01,21600,50
3130,2009-09-01,21600,50
3130,2009-10-01,21600,50
3130,2009-11-01,21600,50
3130,2009-12-01,21600,50
3130,2010-01-01,21600,50
3130,2010-02-01,21600,50
3130,2010-03-01,21600,50
3130,2010-04-01,23895,55
3130,2010-05-01,23895,55
3130,2010-06-01,25920,60
3130,2010-07-01,25920,60
3130,2010-08-01,25920,60
3130,2010-09-01,25920,60
3130,2010-10-01,25920,60
3130,2010-11-01,25920,60
3130,2010-12-01,28215,65
3130,2011-01-01,28215,65
3130,2011-02-01,28215,65
3130,2011-03-01,28215,65
3130,2011-04-01,28215,65
3130,2011-05-01,22376.25,50
3130,2011-06-01,22376.25,50
3130,2011-07-01,22376.25,50
3130,2011-08-01,22376.25,50
3130,2011-09-01,22376.25,50
3130,2011-10-01,22376.25,50
3130,2011-11-01,22376.25,50
3130,2011-12-01,22376.25,50
3130,2012-01-01,22376.25,50
3130,2012-02-01,22376.25,50
3130,2012-03-01,22376.25,50
3130,2012-04-01,22376.25,50
3130,2012-05-01,22376.25,50
3130,2012-06-01,22376.25,50
3130,2012-07-01,22376.25,50
3130,2012-08-01,22376.25,50
3130,2012-09-01,22376.25,50
3130,2012-10-01,22376.25,50
3130,2012-11-01,22376.25,50
3130,2012-12-01,22376.25,50
3130,2013-01-01,22376.25,50
3130,2013-02-01,22376.25,50
3130,2013-03-01,22376.25,50
3130,2013-04-01,22376.25,50
3130,2013-05-01,22376.25,50
3130,2013-06-01,12150,25
3130,2013-07-01,12150,25
3130,2013-08-01,12150,25
3130,2013-09-01,12150,25
3130,2013-10-01,12150,25
3130,2013-11-01,12150,25
3130,2013-12-01,12150,25
3130,2014-01-01,12150,25
3130,2014-02-01,12150,25
3130,2014-03-01,12150,25
3130,2014-04-01,12150,25
3130,2014-05-01,12150,25
3131,2009-06-01,28224,84
3131,2009-07-01,28224,84
3131,2009-08-01,28224,84
3131,2009-09-01,28224,84
3131,2009-10-01,28224,84
3131,2009-11-01,28224,84
3131,2009-12-01,28224,84
3131,2010-01-01,28224,84
3131,2010-02-01,28224,84
3131,2010-03-01,28224,84
3131,2010-04-01,28224,84
3131,2010-05-01,28224,84
3131,2010-06-01,28224,84
3131,2010-07-01,28224,84
3131,2010-08-01,28224,84
3132,2009-06-01,48276,134
3132,2009-07-01,48276,134
3132,2009-08-01,48276,134
3132,2009-09-01,48276,134
3132,2009-10-01,48276,134
3132,2009-11-01,48276,134
3132,2009-12-01,48276,134
3132,2010-01-01,48276,134
3132,2010-02-01,48276,134
3132,2010-03-01,48276,134
3132,2010-04-01,48276,134
3132,2010-05-01,48276,134
3132,2010-06-01,47520,110
3132,2010-07-01,47520,110
3132,2010-08-01,47520,110
3132,2010-09-01,47520,110
3132,2010-10-01,47520,110
3132,2010-11-01,47520,110
3132,2010-12-01,49680,115
3132,2011-01-01,49680,115
3132,2011-02-01,54e3,125
3132,2011-03-01,54e3,125
3132,2011-04-01,54e3,125
3132,2011-05-01,54e3,125
3132,2011-06-01,43512,125
3132,2011-07-01,43512,125
3132,2011-08-01,43512,125
3132,2011-09-01,43512,125
3132,2011-10-01,43512,125
3132,2011-11-01,43512,125
3132,2011-12-01,43512,125
3132,2012-01-01,43512,125
3132,2012-02-01,43512,125
3132,2012-03-01,43512,125
3132,2012-04-01,43512,125
3132,2012-05-01,43512,125
3132,2012-06-01,43512,125
3132,2012-07-01,43512,125
3132,2012-08-01,43512,125
3132,2012-09-01,43512,125
3132,2012-10-01,43512,125
3132,2012-11-01,43512,125
3132,2012-12-01,43512,125
3132,2013-01-01,43512,125
