ca_account_id,order_seqid,fw_month,arr_odb,seats_odb
E136348,40247600,2016-11-01,4620,11
E136348,40247600,2016-12-01,4620,11
E136348,40247600,2017-01-01,4620,11
E136348,40247600,2017-02-01,4620,11
E136348,40247600,2017-03-01,4620,11
E136349,40247687,2016-10-01,4704,8
E136349,40247687,2016-11-01,4704,8
E136349,40247687,2016-12-01,4704,8
E136349,40247687,2017-01-01,4704,8
E136349,40247687,2017-02-01,4704,8
E136349,40254011,2017-03-01,4704,8
E136349,40254011,2017-04-01,4704,8
E136349,40254011,2017-05-01,4704,8
E136349,40254011,2017-06-01,4704,8
E136349,40254011,2017-07-01,4704,8
E136349,40254011,2017-08-01,4704,8
E136349,40254011,2017-09-01,4704,8
E136349,40254011,2017-10-01,4704,8
E136349,40254011,2017-11-01,4704,8
E136349,40254011,2017-12-01,4704,8
E136349,40254011,2018-01-01,4704,8
E136349,40254011,2018-02-01,4704,8
E136350,40248024,2016-10-01,588,1
E136350,40248024,2016-11-01,588,1
E136350,40248024,2016-12-01,588,1
E136350,40248024,2017-01-01,588,1
E136350,40248024,2017-02-01,588,1
E136350,40248024,2017-03-01,588,1
E136350,40248024,2017-04-01,588,1
E136350,40248024,2017-05-01,588,1
E136350,40248024,2017-06-01,588,1
E136350,40248024,2017-07-01,588,1
E136350,40248024,2017-08-01,588,1
E136350,40248024,2017-09-01,588,1
E136351,40247303,2016-10-01,7140,20
E136351,40247303,2016-11-01,7140,20
E136351,40247303,2016-12-01,7140,20
E136351,40247303,2017-01-01,7140,20
E136351,40247303,2017-02-01,7140,20
E136351,40255148,2017-03-01,7140,20
E136351,40255148,2017-04-01,7140,20
E136351,40255148,2017-05-01,7140,20
E136351,40255148,2017-06-01,7140,20
E136351,40255148,2017-07-01,7140,20
E136351,40255148,2017-08-01,7140,20
E136351,40255148,2017-09-01,7140,20
E136351,40255148,2017-10-01,7140,20
E136351,40255148,2017-11-01,7140,20
E136351,40255148,2017-12-01,7140,20
E136351,40255148,2018-01-01,7140,20
E136351,40255148,2018-02-01,7140,20
E136351,40271206,2018-02-01,8374,25
E136351,40271206,2018-03-01,8374,25
E136351,40271206,2018-04-01,8374,25
E136351,40271206,2018-05-01,8374,25
E136351,40271206,2018-06-01,8374,25
E136351,40271206,2018-07-01,8374,25
E136351,40271206,2018-08-01,8374,25
E136351,40271206,2018-09-01,8374,25
E136351,40271206,2018-10-01,8374,25
E136357,40246908,2016-10-01,27048,46
E136357,40246908,2016-11-01,27048,46
E136357,40247159,2016-10-01,7938,15
E136357,40247159,2016-11-01,7938,15
E136357,40247220,2016-10-01,5880,10
E136357,40247220,2016-11-01,5880,10
E136357,40248192,2016-10-01,10584,20
E136357,40248192,2016-11-01,10584,20
E136357,40248821,2016-12-01,48157,91
E136357,40248821,2017-01-01,48157,91
E136357,40248821,2017-02-01,48157,91
E136357,40248821,2017-03-01,48157,91
E136357,40248821,2017-04-01,48157,91
E136357,40248821,2017-05-01,48157,91
E136357,40248821,2017-06-01,48157,91
E136357,40248821,2017-07-01,48157,91
E136357,40248821,2017-08-01,48157,91
E136357,40248821,2017-09-01,48157,91
E136357,40248821,2017-10-01,48157,91
E136357,40248821,2017-11-01,48157,91
E136357,40266775,2017-12-01,58741,111
E136357,40266775,2018-01-01,58741,111
E136357,40266775,2018-02-01,58741,111
E136357,40266775,2018-03-01,58741,111
E136357,40266775,2018-04-01,58741,111
E136357,40266775,2018-05-01,58741,111
E136357,40266775,2018-06-01,58741,111
E136357,40266775,2018-07-01,58741,111
E136357,40266775,2018-08-01,58741,111
E136357,40266775,2018-09-01,58741,111
E136357,40266775,2018-10-01,58741,111
E136357,40269986,2018-01-01,11198,20
E136357,40269986,2018-02-01,11198,20
E136357,40269986,2018-03-01,11198,20
E136357,40269986,2018-04-01,11198,20
E136357,40269986,2018-05-01,11198,20
E136357,40269986,2018-06-01,11198,20
E136357,40269986,2018-07-01,11198,20
E136357,40269986,2018-08-01,11198,20
E136357,40269986,2018-09-01,11198,20
E136357,40269986,2018-10-01,11198,20
E136357,40282544,2018-04-01,11149,20
E136357,40282544,2018-05-01,11149,20
E136357,40282544,2018-06-01,11149,20
E136357,40282544,2018-07-01,11149,20
E136357,40282544,2018-08-01,11149,20
E136357,40282544,2018-09-01,11149,20
E136357,40282544,2018-10-01,11149,20
E136357,40285127,2018-06-01,11149,20
E136357,40285127,2018-07-01,11149,20
E136357,40285127,2018-08-01,11149,20
E136357,40285127,2018-09-01,11149,20
E136357,40285127,2018-10-01,11149,20
E136359,40247248,2016-10-01,2500,25
E136359,40247248,2016-11-01,2500,25
E136359,40247248,2016-12-01,2500,25
E136359,40247248,2017-01-01,2500,25
E136359,40254195,2017-02-01,2500,25
E136359,40254195,2017-03-01,2500,25
E136359,40254195,2017-04-01,2500,25
E136359,40254195,2017-05-01,2500,25
E136359,40254195,2017-06-01,2500,25
E136359,40254195,2017-07-01,2500,25
E136359,40254195,2017-08-01,2500,25
E136359,40254195,2017-09-01,2500,25
E136359,40254195,2017-10-01,2500,25
E136359,40254195,2017-11-01,2500,25
E136359,40254195,2017-12-01,2500,25
E136359,40254195,2018-01-01,2500,25
E136359,40271257,2018-02-01,2333,25
E136359,40271257,2018-03-01,2333,25
E136359,40271257,2018-04-01,2333,25
E136359,40271257,2018-05-01,2333,25
E136359,40271257,2018-06-01,2333,25
E136359,40271257,2018-07-01,2333,25
E136359,40271257,2018-08-01,2333,25
E136359,40271257,2018-09-01,2333,25
E136359,40271257,2018-10-01,2333,25
E136363,40247300,2016-10-01,4234,8
E136363,40247300,2016-11-01,4234,8
E136363,40247300,2016-12-01,4234,8
E136363,40255104,2017-02-01,3317,9
E136363,40255104,2017-03-01,3317,9
E136363,40255104,2017-04-01,3317,9
E136363,40255104,2017-05-01,3317,9
E136363,40255104,2017-06-01,3317,9
E136363,40255104,2017-07-01,3317,9
E136363,40255104,2017-08-01,3317,9
E136363,40255104,2017-09-01,3317,9
E136363,40255104,2017-10-01,3317,9
E136363,40255104,2017-11-01,3317,9
E136363,40255104,2017-12-01,3317,9
E136363,40286110,2018-07-01,4624,10
E136363,40286110,2018-08-01,4624,10
E136363,40286110,2018-09-01,4624,10
E136363,40286110,2018-10-01,4624,10
E136365,40247747,2016-10-01,22491,45
E136365,40247747,2016-11-01,22491,45
E136365,40247747,2016-12-01,22491,45
E136365,40247747,2017-01-01,22491,45
E136365,40247747,2017-02-01,22491,45
E136365,40247747,2017-03-01,22491,45
E136370,40247382,2016-10-01,2500,25
E136370,40247382,2016-11-01,2500,25
E136370,40247382,2016-12-01,2500,25
E136370,40247382,2017-01-01,2500,25
E136370,40247382,2017-02-01,2500,25
E136370,40247382,2017-03-01,2500,25
E136370,40247382,2017-04-01,2500,25
E136370,40247382,2017-05-01,2500,25
E136370,40247382,2017-06-01,2500,25
E136370,40249715,2016-11-01,0,0
E136370,40249715,2016-12-01,0,0
E136370,40249715,2017-01-01,0,0
E136370,40249715,2017-02-01,0,0
E136370,40249715,2017-03-01,0,0
E136370,40249715,2017-04-01,0,0
E136370,40249715,2017-05-01,0,0
E136370,40249715,2017-06-01,0,0
E136370,40289989,2018-09-01,2500,25
E136370,40289989,2018-10-01,2500,25
E136371,40248195,2016-10-01,35412,73
E136371,40248195,2016-11-01,35412,73
E136371,40248195,2016-12-01,35412,73
E136371,40248195,2017-01-01,35412,73
E136371,40248195,2017-02-01,35412,73
E136371,40248195,2017-03-01,35412,73
E136371,40248195,2017-04-01,35412,73
E136371,40248195,2017-05-01,35412,73
E136371,40289119,2018-09-01,35412,73
E136371,40289119,2018-10-01,35412,73
E136372,40247213,2016-10-01,10710,30
E136372,40247213,2016-11-01,10710,30
E136372,40247213,2016-12-01,10710,30
E136372,40247213,2017-01-01,10710,30
E136372,40255251,2017-03-01,420,1
E136372,40255251,2017-04-01,420,1
E136372,40255251,2017-05-01,420,1
E136372,40255251,2017-06-01,420,1
E136372,40255251,2017-07-01,420,1
E136372,40255251,2017-08-01,420,1
E136372,40255251,2017-09-01,420,1
E136372,40255251,2017-10-01,420,1
E136372,40255251,2017-11-01,420,1
E136372,40255251,2017-12-01,420,1
E136372,40255251,2018-01-01,420,1
E136373,40248041,2016-10-01,2100,5
E136373,40248041,2016-11-01,2100,5
E136373,40248041,2016-12-01,2100,5
E136373,40248041,2017-01-01,2100,5
E136373,40248041,2017-02-01,2100,5
E136373,40248041,2017-03-01,2100,5
E136373,40248041,2017-04-01,2100,5
E136373,40248041,2017-05-01,2100,5
E136373,40248041,2017-06-01,2100,5
E136373,40248041,2017-07-01,2100,5
E136373,40248041,2017-08-01,2100,5
E136373,40248041,2017-09-01,2100,5
E136373,40261533,2017-07-01,419,1
E136373,40261533,2017-08-01,419,1
E136373,40261533,2017-09-01,419,1
E136373,40262440,2017-08-01,845,2
E136373,40262440,2017-09-01,845,2
E136373,40270578,2018-01-01,4207,10
E136373,40270578,2018-02-01,4207,10
E136373,40270578,2018-03-01,4207,10
E136373,40270578,2018-04-01,4207,10
E136373,40270578,2018-05-01,4207,10
E136373,40270578,2018-06-01,4207,10
E136373,40270578,2018-07-01,4207,10
E136373,40270578,2018-08-01,4207,10
E136373,40270578,2018-09-01,4207,10
E136373,40272537,2018-03-01,455,1
E136373,40272537,2018-04-01,455,1
E136373,40272537,2018-05-01,455,1
E136373,40272537,2018-06-01,455,1
E136373,40272537,2018-07-01,455,1
E136373,40272537,2018-08-01,455,1
E136373,40272537,2018-09-01,455,1
E136373,40283819,2018-06-01,1673,4
E136373,40283819,2018-07-01,1673,4
E136373,40283819,2018-08-01,1673,4
E136373,40283819,2018-09-01,1673,4
E136373,40286593,2018-07-01,873,2
E136373,40286593,2018-08-01,873,2
E136373,40286593,2018-09-01,873,2
E136373,40288857,2018-10-01,7640,18
E136375,40247493,2016-10-01,9526,18
E136375,40247493,2016-11-01,9526,18
E136375,40247493,2016-12-01,9526,18
E136375,40247493,2017-01-01,9526,18
E136375,40247589,2016-10-01,2646,5
E136375,40247589,2016-11-01,2646,5
E136375,40247589,2016-12-01,2646,5
E136375,40247589,2017-01-01,2646,5
E136377,40247826,2016-10-01,23153,45
E136377,40247826,2016-11-01,23153,45
E136377,40247826,2016-12-01,23153,45
E136377,40247826,2017-01-01,23153,45
E136377,40247826,2017-02-01,23153,45
E136377,40247826,2017-03-01,23153,45
E136377,40247826,2017-04-01,23153,45
E136377,40247826,2017-05-01,23153,45
E136377,40247826,2017-06-01,23153,45
E136377,40247826,2017-07-01,23153,45
E136377,40247826,2017-08-01,23153,45
E136377,40250708,2016-12-01,11238,24
E136377,40250708,2017-01-01,11238,24
E136377,40250708,2017-02-01,11238,24
E136377,40250708,2017-03-01,11238,24
E136377,40250708,2017-04-01,11238,24
E136377,40250708,2017-05-01,11238,24
E136377,40250708,2017-06-01,11238,24
E136377,40250708,2017-07-01,11238,24
E136377,40250708,2017-08-01,11238,24
E136377,40262679,2017-09-01,34663,69
E136377,40262679,2017-10-01,34663,69
E136377,40262679,2017-11-01,34663,69
E136377,40262679,2017-12-01,34663,69
E136377,40262679,2018-01-01,34663,69
E136377,40262679,2018-02-01,34663,69
E136377,40262679,2018-03-01,34663,69
E136377,40262679,2018-04-01,34663,69
E136377,40262679,2018-05-01,34663,69
E136377,40262679,2018-06-01,34663,69
E136377,40262679,2018-07-01,34663,69
E136377,40262679,2018-08-01,34663,69
E136377,40268665,2017-12-01,1078,2
E136377,40268665,2018-01-01,1078,2
E136377,40268665,2018-02-01,1078,2
E136377,40268665,2018-03-01,1078,2
E136377,40268665,2018-04-01,1078,2
E136377,40268665,2018-05-01,1078,2
E136377,40268665,2018-06-01,1078,2
E136377,40268665,2018-07-01,1078,2
E136377,40268665,2018-08-01,1078,2
E136377,40286674,2018-07-01,1506,3
E136377,40286674,2018-08-01,1506,3
E136377,40287967,2018-09-01,37175,74
E136377,40287967,2018-10-01,37175,74
E136388,40246994,2016-10-01,588,1
E136388,40246994,2016-11-01,588,1
E136388,40246994,2016-12-01,588,1
E136389,40246914,2016-10-01,2500,25
E136389,40246914,2016-11-01,2500,25
E136389,40250312,2016-12-01,2500,25
E136389,40250312,2017-01-01,2500,25
E136389,40250312,2017-02-01,2500,25
E136389,40250312,2017-03-01,2500,25
E136389,40250312,2017-04-01,2500,25
E136389,40250312,2017-05-01,2500,25
E136389,40250312,2017-06-01,2500,25
E136389,40250312,2017-07-01,2500,25
E136389,40250312,2017-08-01,2500,25
E136389,40250312,2017-09-01,2500,25
E136389,40250312,2017-10-01,2500,25
E136389,40250312,2017-11-01,2500,25
E136390,40247586,2016-10-01,2500,25
E136390,40247586,2016-11-01,2500,25
E136390,40247586,2016-12-01,2500,25
E136390,40247586,2017-01-01,2500,25
E136390,40247586,2017-02-01,2500,25
E136390,40247586,2017-03-01,2500,25
E136809,40247413,2016-10-01,7980,20
E136809,40247413,2016-11-01,7980,20
E136809,40247413,2016-12-01,7980,20
E136809,40247413,2017-01-01,7980,20
E136809,40247413,2017-02-01,7980,20
E136809,40247413,2017-03-01,7980,20
E136809,40256968,2017-04-01,6300,15
E136809,40256968,2017-05-01,6300,15
E136809,40256968,2017-06-01,6300,15
E136809,40256968,2017-07-01,6300,15
E136809,40256968,2017-08-01,6300,15
E136809,40256968,2017-09-01,6300,15
E136809,40256968,2017-10-01,6300,15
E136809,40256968,2017-11-01,6300,15
E136809,40256968,2017-12-01,6300,15
E136809,40256968,2018-01-01,6300,15
E136809,40256968,2018-02-01,6300,15
E136809,40256968,2018-03-01,6300,15
E136809,40287001,2018-07-01,5506,15
E136809,40287001,2018-08-01,5506,15
E136809,40287001,2018-09-01,5506,15
E136809,40287001,2018-10-01,5506,15
E136880,40262559,2017-08-01,5915,10
E136880,40262559,2017-09-01,5915,10
E136880,40262559,2017-10-01,5915,10
E136880,40262559,2017-11-01,5915,10
E136880,40262559,2017-12-01,5915,10
E136880,40262559,2018-01-01,5915,10
E136880,40262559,2018-02-01,5915,10
E136880,40262559,2018-03-01,5915,10
E136880,40262559,2018-04-01,5915,10
E136880,40262559,2018-05-01,5915,10
E136880,40262559,2018-06-01,5915,10
E136880,40262559,2018-07-01,5915,10
E136880,40262559,2018-08-01,5915,10
E136895,40247637,2016-10-01,2500,25
E136895,40247637,2016-11-01,2500,25
E136895,40247637,2016-12-01,2500,25
E136895,40247637,2017-01-01,2500,25
E136895,40248178,2016-10-01,14620,25
E136895,40248178,2016-11-01,14620,25
E136895,40248178,2016-12-01,14620,25
E136895,40248178,2017-01-01,14620,25
E136895,40248178,2017-02-01,14620,25
E136895,40248178,2017-03-01,14620,25
E136895,40248178,2017-04-01,14620,25
E136895,40248178,2017-05-01,14620,25
E136895,40248178,2017-06-01,14620,25
E136895,40248178,2017-07-01,14620,25
E136895,40287272,2018-08-01,9617,12
E136895,40287272,2018-09-01,9617,12
E136895,40287272,2018-10-01,9617,12
E138405,40258261,2017-04-01,1163,2
E138405,40258261,2017-05-01,1163,2
E138405,40258261,2017-06-01,1163,2
E138405,40258261,2017-07-01,1163,2
E138405,40258261,2017-08-01,1163,2
E138405,40258261,2017-09-01,1163,2
E138405,40258261,2017-10-01,1163,2
E138405,40258261,2017-11-01,1163,2
E138405,40258261,2017-12-01,1163,2
E138405,40258261,2018-01-01,1163,2
E138405,40258261,2018-02-01,1163,2
E138405,40258261,2018-03-01,1163,2
E138405,40258261,2018-04-01,1163,2
E138664,40255720,2017-03-01,7674,15
E138664,40255720,2017-04-01,7674,15
E138664,40255720,2017-05-01,7674,15
E138664,40255720,2017-06-01,7674,15
E138664,40255720,2017-07-01,7674,15
E138664,40255720,2017-08-01,7674,15
E138664,40255720,2017-09-01,7674,15
E138664,40255720,2017-10-01,7674,15
E138664,40255720,2017-11-01,7674,15
E138664,40255720,2017-12-01,7674,15
E138664,40255720,2018-01-01,7674,15
E138664,40255720,2018-02-01,7674,15
E138664,40255720,2018-03-01,7674,15
E138664,40272675,2018-03-01,7182,15
E138664,40272675,2018-04-01,7182,15
E138664,40272675,2018-05-01,7182,15
E138664,40272675,2018-06-01,7182,15
E138664,40272675,2018-07-01,7182,15
E138664,40272675,2018-08-01,7182,15
E138664,40272675,2018-09-01,7182,15
E138664,40272675,2018-10-01,7182,15
E138667,40271161,2018-02-01,6381,14
E138667,40271161,2018-03-01,6381,14
E138667,40271161,2018-04-01,6381,14
E138667,40271161,2018-05-01,6381,14
E138667,40271161,2018-06-01,6381,14
E138667,40271161,2018-07-01,6381,14
E138667,40271161,2018-08-01,6381,14
E138667,40271161,2018-09-01,6381,14
E138667,40271161,2018-10-01,6381,14
E138667,40271702,2018-02-01,2407,5
E138667,40271702,2018-03-01,2407,5
E138667,40271702,2018-04-01,2407,5
E138667,40271702,2018-05-01,2407,5
E138667,40271702,2018-06-01,2407,5
E138667,40271702,2018-07-01,2407,5
E138667,40271702,2018-08-01,2407,5
E138667,40271702,2018-09-01,2407,5
E138667,40271702,2018-10-01,2407,5
E138667,40272023,2018-03-01,1451,3
E138667,40272023,2018-04-01,1451,3
E138667,40272023,2018-05-01,1451,3
E138667,40272023,2018-06-01,1451,3
E138667,40272023,2018-07-01,1451,3
E138667,40272023,2018-08-01,1451,3
E138667,40272023,2018-09-01,1451,3
E138667,40272023,2018-10-01,1451,3
E138667,40273480,2018-03-01,8346,20
E138667,40273480,2018-04-01,8346,20
E138667,40273480,2018-05-01,8346,20
E138667,40273480,2018-06-01,8346,20
E138667,40273480,2018-07-01,8346,20
E138667,40273480,2018-08-01,8346,20
E138667,40273480,2018-09-01,8346,20
E138667,40273480,2018-10-01,8346,20
E138879,40246958,2016-10-01,17119,30
E138879,40246958,2016-11-01,17119,30
E138879,40246958,2016-12-01,17119,30
E138879,40246958,2017-01-01,17119,30
E138879,40254418,2017-02-01,21598,36
E138879,40254418,2017-03-01,21598,36
E138879,40254418,2017-04-01,21598,36
E138879,40254418,2017-05-01,21598,36
E138879,40254418,2017-06-01,21598,36
E138879,40254418,2017-07-01,21598,36
E138879,40254418,2017-08-01,21598,36
E138879,40254418,2017-09-01,21598,36
E138879,40254418,2017-10-01,21598,36
E138879,40254418,2017-11-01,21598,36
E138879,40254418,2017-12-01,21598,36
E138879,40254418,2018-01-01,21598,36
E138879,40283623,2018-05-01,8431,10
E138879,40283623,2018-06-01,8431,10
E138879,40283623,2018-07-01,8431,10
E138879,40283623,2018-08-01,8431,10
E138879,40283623,2018-09-01,8431,10
E138879,40283623,2018-10-01,8431,10
E138920,40247114,2016-10-01,420,1
E138920,40247114,2016-11-01,420,1
E138920,40247114,2016-12-01,420,1
E138920,40247114,2017-01-01,420,1
E138920,40255598,2017-03-01,369,1
E138920,40255598,2017-04-01,369,1
E138920,40255598,2017-05-01,369,1
E138920,40255598,2017-06-01,369,1
E138920,40255598,2017-07-01,369,1
E138920,40255598,2017-08-01,369,1
E138920,40255598,2017-09-01,369,1
E138920,40255598,2017-10-01,369,1
E138920,40255598,2017-11-01,369,1
E138920,40255598,2017-12-01,369,1
E138920,40255598,2018-01-01,369,1
E139055,40285129,2018-07-01,2828,10
E139055,40285129,2018-08-01,2828,10
E139055,40285129,2018-09-01,2828,10
E139055,40285129,2018-10-01,2828,10
E139055,40289775,2018-09-01,5656,10
E139055,40289775,2018-10-01,5656,10
E139096,40257565,2017-04-01,9622,0
E139096,40257565,2017-05-01,9622,0
E139096,40257565,2017-06-01,9622,0
E139096,40257565,2017-07-01,9622,0
E139096,40257565,2017-08-01,9622,0
E139096,40257565,2017-09-01,9622,0
E139096,40257565,2017-10-01,9622,0
E139096,40257565,2017-11-01,9622,0
E139096,40257565,2017-12-01,9622,0
E139096,40257565,2018-01-01,9622,0
E139096,40257565,2018-02-01,9622,0
E139096,40257565,2018-03-01,9622,0
E139096,40259312,2017-05-01,1581,0
E139096,40259312,2017-06-01,1581,0
E139096,40259312,2017-07-01,1581,0
E139096,40259312,2017-08-01,1581,0
E139096,40259312,2017-09-01,1581,0
E139096,40259312,2017-10-01,1581,0
E139096,40259312,2017-11-01,1581,0
E139096,40259312,2017-12-01,1581,0
E139096,40259312,2018-01-01,1581,0
E139096,40259312,2018-02-01,1581,0
E139096,40259312,2018-03-01,1581,0
E140447,40264797,2017-09-01,14706,40
E140447,40264797,2017-10-01,14706,40
E140447,40264797,2017-11-01,14706,40
E140447,40264797,2017-12-01,14706,40
E140447,40264797,2018-01-01,14706,40
E140447,40264797,2018-02-01,14706,40
E140447,40264797,2018-03-01,14706,40
E140447,40264797,2018-04-01,14706,40
E140447,40264797,2018-05-01,14706,40
E140447,40264797,2018-06-01,14706,40
E140447,40264797,2018-07-01,14706,40
E140447,40264797,2018-08-01,14706,40
E140447,40264797,2018-09-01,14706,40
E140496,40261172,2017-06-01,13216,30
E140496,40261172,2017-07-01,13216,30
E140496,40261172,2017-08-01,13216,30
E140496,40261172,2017-09-01,13216,30
E140496,40261172,2017-10-01,13216,30
E140496,40261172,2017-11-01,13216,30
E140496,40261172,2017-12-01,13216,30
E140496,40261172,2018-01-01,13216,30
E140496,40261172,2018-02-01,13216,30
E140496,40261172,2018-03-01,13216,30
E140496,40261172,2018-04-01,13216,30
E140496,40261172,2018-05-01,13216,30
E140496,40261172,2018-06-01,13216,30
E141156,40267233,2017-11-01,0,250
E141156,40267233,2017-12-01,0,250
E141156,40267233,2018-01-01,0,250
E141156,40267233,2018-02-01,0,250
E141156,40267233,2018-03-01,0,250
E141156,40267233,2018-04-01,0,250
E141156,40267233,2018-05-01,0,250
E141156,40267233,2018-06-01,0,250
E141156,40267233,2018-07-01,0,250
E141156,40267233,2018-08-01,0,250
E141156,40267233,2018-09-01,0,250
E141156,40267233,2018-10-01,0,250
E143140,40286693,2018-07-01,10920,33
E143140,40286693,2018-08-01,10920,33
E143140,40286693,2018-09-01,10920,33
E143140,40286693,2018-10-01,10920,33
E144380,40273036,2018-03-01,5231,10
E144380,40273036,2018-04-01,5231,10
E144380,40273036,2018-05-01,5231,10
E144380,40273036,2018-06-01,5231,10
E144380,40273036,2018-07-01,5231,10
E144380,40273036,2018-08-01,5231,10
E144380,40273036,2018-09-01,5231,10
E144380,40273036,2018-10-01,5231,10
ER49376,40247611,2016-10-01,2228,6
ER49376,40247611,2016-11-01,2228,6
ER49376,40247611,2016-12-01,2228,6
ER49376,40247611,2017-01-01,2228,6
ER49376,40247611,2017-02-01,2228,6
ER49376,40247611,2017-03-01,2228,6
ER49376,40247611,2017-04-01,2228,6
ER49376,40247807,2016-10-01,26740,100
ER49376,40247807,2016-11-01,26740,100
ER49376,40247807,2016-12-01,26740,100
ER49376,40247807,2017-01-01,26740,100
ER49376,40247807,2017-02-01,26740,100
ER49376,40247807,2017-03-01,26740,100
ER49376,40247807,2017-04-01,26740,100
ER49376,40248208,2016-10-01,14850,40
ER49376,40248208,2016-11-01,14850,40
ER49376,40248208,2016-12-01,14850,40
ER49376,40248208,2017-01-01,14850,40
ER49376,40248208,2017-02-01,14850,40
ER49376,40248208,2017-03-01,14850,40
ER49376,40248208,2017-04-01,14850,40
ER49376,40272205,2018-03-01,35728,146
ER49376,40272205,2018-04-01,35728,146
ER49389,40246465,2016-10-01,323400,1000
ER49389,40246465,2016-11-01,323400,1000
ER49389,40246465,2016-12-01,323400,1000
ER49389,40246465,2017-01-01,323400,1000
ER49389,40246465,2017-02-01,323400,1000
ER49389,40246465,2017-03-01,323400,1000
ER49389,40246465,2017-04-01,323400,1000
ER49389,40246465,2017-05-01,323400,1000
ER49389,40246465,2017-06-01,323400,1000
ER49389,40246465,2017-07-01,323400,1000
ER49389,40246465,2017-08-01,323400,1000
ER49389,40246465,2017-09-01,323400,1000
ER49389,40246465,2017-10-01,323400,1000
ER49389,40246465,2017-11-01,323400,1000
ER49389,40246465,2017-12-01,323400,1000
ER49389,40246465,2018-01-01,323400,1000
ER49389,40246465,2018-02-01,323400,1000
ER49389,40246465,2018-03-01,323400,1000
ER49389,40246465,2018-04-01,323400,1000
ER49389,40246465,2018-05-01,323400,1000
ER49389,40246465,2018-06-01,323400,1000
ER49389,40246465,2018-07-01,323400,1000
ER49389,40246465,2018-08-01,323400,1000
ER49389,40246465,2018-09-01,323400,1000
ER49389,40246465,2018-10-01,323400,1000
ER49417,40269138,2017-12-01,54079,100
ER49417,40269138,2018-01-01,54079,100
ER49417,40269138,2018-02-01,54079,100
ER49417,40269138,2018-03-01,54079,100
ER49417,40269138,2018-04-01,54079,100
ER49417,40269138,2018-05-01,54079,100
ER49417,40269138,2018-06-01,54079,100
ER49417,40269138,2018-07-01,54079,100
ER49417,40269138,2018-08-01,54079,100
ER49417,40269138,2018-09-01,54079,100
ER49417,40269138,2018-10-01,54079,100
ER49417,40272715,2018-03-01,153447,400
ER49417,40272715,2018-04-01,153447,400
ER49417,40272715,2018-05-01,153447,400
ER49417,40272715,2018-06-01,153447,400
ER49417,40272715,2018-07-01,153447,400
ER49417,40272715,2018-08-01,153447,400
ER49417,40272715,2018-09-01,153447,400
ER49417,40272715,2018-10-01,153447,400
ER49417,40289948,2018-09-01,41751,100
ER49417,40289948,2018-10-01,41751,100
ER49420,40269255,2017-12-01,27674,300
ER49420,40269255,2018-01-01,27674,300
ER49420,40269255,2018-02-01,27674,300
ER49420,40269255,2018-03-01,27674,300
ER49420,40269255,2018-04-01,27674,300
ER49420,40269255,2018-05-01,27674,300
ER49420,40269255,2018-06-01,27674,300
ER49420,40269255,2018-07-01,27674,300
ER49420,40269255,2018-08-01,27674,300
ER49420,40269255,2018-09-01,27674,300
ER49420,40269255,2018-10-01,27674,300
ER49420,40269257,2017-12-01,6587,66
ER49420,40269257,2018-01-01,6587,66
ER49420,40269257,2018-02-01,6587,66
ER49420,40269257,2018-03-01,6587,66
ER49420,40269257,2018-04-01,6587,66
ER49420,40269257,2018-05-01,6587,66
ER49420,40269257,2018-06-01,6587,66
ER49420,40269257,2018-07-01,6587,66
ER49420,40269257,2018-08-01,6587,66
ER49420,40269257,2018-09-01,6587,66
ER49420,40269257,2018-10-01,6587,66
ER49435,40246415,2016-10-01,7056,20
ER49435,40246415,2016-11-01,7056,20
ER49435,40246415,2016-12-01,7056,20
ER49435,40246415,2017-01-01,7056,20
ER49435,40246415,2017-02-01,7056,20
ER49435,40246415,2017-03-01,7056,20
ER49435,40246415,2017-04-01,7056,20
ER49435,40246415,2017-05-01,7056,20
ER49435,40246415,2017-06-01,7056,20
ER49435,40246415,2017-07-01,7056,20
ER49435,40246415,2017-08-01,7056,20
ER49435,40246415,2017-09-01,7056,20
ER49435,40246415,2017-10-01,7056,20
ER49435,40246415,2017-11-01,7056,20
ER49435,40246434,2016-10-01,17640,50
ER49435,40246434,2016-11-01,17640,50
ER49435,40246434,2016-12-01,17640,50
ER49435,40246434,2017-01-01,17640,50
ER49435,40246434,2017-02-01,17640,50
ER49435,40246434,2017-03-01,17640,50
ER49435,40246434,2017-04-01,17640,50
ER49435,40246434,2017-05-01,17640,50
ER49435,40246434,2017-06-01,17640,50
ER49435,40246434,2017-07-01,17640,50
ER49435,40246434,2017-08-01,17640,50
ER49435,40246434,2017-09-01,17640,50
ER49435,40246434,2017-10-01,17640,50
ER49435,40246434,2017-11-01,17640,50
ER49435,40246839,2016-10-01,160524,455
ER49435,40246839,2016-11-01,160524,455
ER49435,40246839,2016-12-01,160524,455
ER49435,40246839,2017-01-01,160524,455
ER49435,40246839,2017-02-01,160524,455
ER49435,40246839,2017-03-01,160524,455
ER49435,40246839,2017-04-01,160524,455
ER49435,40246839,2017-05-01,160524,455
ER49435,40246839,2017-06-01,160524,455
ER49435,40246839,2017-07-01,160524,455
ER49435,40246839,2017-08-01,160524,455
ER49435,40246839,2017-09-01,160524,455
ER49435,40246839,2017-10-01,160524,455
ER49435,40246839,2017-11-01,160524,455
ER49435,40246855,2016-10-01,12348,35
ER49435,40246855,2016-11-01,12348,35
