odbid,fw_month,arr_odb,seats_odb
7000090,2012-07-01,14436.22,158
7000090,2012-08-01,14436.22,158
7000090,2012-09-01,14436.24,158
7000090,2012-10-01,14436.22,158
7000090,2012-11-01,14436.22,158
7000090,2012-12-01,14436.22,158
7000090,2013-01-01,14436.22,158
7000090,2013-02-01,14436.22,158
7000090,2013-03-01,14436.22,158
7000090,2013-04-01,14436.22,158
7000090,2013-05-01,14436.22,158
7000090,2013-06-01,14436.22,158
7000090,2013-07-01,14436.22,158
7000090,2013-08-01,14436.22,158
7000091,2013-08-01,0,0
7000091,2013-09-01,0,0
7000091,2013-10-01,0,0
7000091,2013-11-01,0,0
7000091,2013-12-01,0,0
7000091,2014-01-01,0,0
7000091,2014-02-01,0,0
7000091,2014-03-01,0,0
7000091,2014-04-01,0,0
7000091,2014-05-01,0,0
7000093,2009-09-01,34650,110
7000093,2009-10-01,34650,110
7000093,2009-11-01,34650,110
7000093,2009-12-01,34650,110
7000093,2010-01-01,34650,110
7000093,2010-02-01,34650,110
7000093,2010-03-01,34650,110
7000093,2010-04-01,34650,110
7000093,2010-05-01,34650,110
7000093,2010-06-01,34650,110
7000093,2010-07-01,34650,110
7000093,2010-08-01,34650,110
7000093,2010-09-01,34650,110
7000093,2010-10-01,34650,110
7000093,2010-11-01,53025,160
7000093,2010-12-01,82950,235
7000093,2011-01-01,82950,235
7000093,2011-02-01,82950,235
7000093,2011-03-01,117894,339
7000093,2011-04-01,117894,339
7000093,2011-05-01,120918,348
7000093,2011-06-01,137529,388
7000093,2011-07-01,144585,403
7000093,2011-08-01,144585,403
7000093,2011-09-01,109935,293
7000093,2011-10-01,105735,268
7000093,2011-11-01,101792,255
7000093,2011-12-01,104438,260
7000093,2012-01-01,104438,260
7000093,2012-02-01,111478,275
7000093,2012-03-01,116662,285
7000093,2012-04-01,116662,285
7000093,2012-05-01,116662,285
7000093,2012-06-01,118678,291
7000093,2012-07-01,118678,291
7000093,2012-08-01,123382,301
7000093,2012-09-01,126742,311
7000093,2012-10-01,126742,311
7000093,2012-11-01,118006,285
7000093,2012-12-01,118006,285
7000093,2013-01-01,118006,285
7000093,2013-02-01,110988.67,275
7000093,2013-03-01,112528,275
7000093,2013-04-01,112528,275
7000093,2013-05-01,112528,275
7000093,2013-06-01,112528,275
7000093,2013-07-01,112528,275
7000093,2013-08-01,112528,275
7000093,2013-09-01,112528,275
7000093,2013-10-01,112528,275
7000093,2013-11-01,112528,275
7000093,2013-12-01,112528,275
7000093,2014-01-01,112528,275
7000093,2014-02-01,103120,255
7000093,2014-03-01,103120,255
7000093,2014-04-01,103120,255
7000093,2014-05-01,103120,255
7000093,2014-06-01,103120,255
7000093,2014-07-01,103120,255
7000093,2014-08-01,103120,255
7000093,2014-09-01,103120,255
7000093,2014-10-01,103120,255
7000093,2014-11-01,101286.67,255
7000093,2014-12-01,102320,235
7000093,2015-01-01,102320,235
7000093,2015-02-01,102320,235
7000093,2015-03-01,102320,235
7000093,2015-04-01,102320,235
7000093,2015-05-01,102320,235
7000093,2015-06-01,102320,235
7000093,2015-07-01,102320,235
7000093,2015-08-01,102320,235
7000093,2015-09-01,102320,235
7000093,2015-10-01,102320,235
7000093,2015-11-01,102320,235
7000093,2015-12-01,102320,235
7000093,2016-01-01,102320,235
7000093,2016-02-01,102320,235
7000093,2016-03-01,102320,235
7000093,2016-04-01,102320,235
7000093,2016-05-01,102320,235
7000093,2016-06-01,102320,235
7000093,2016-07-01,102320,235
7000093,2016-08-01,102320,235
7000093,2016-09-01,102320,235
7000093,2016-10-01,102320,235
7000093,2016-11-01,102320,235
7000093,2016-12-01,49040,100
7000093,2017-01-01,49040,100
7000093,2017-02-01,49040,100
7000093,2017-03-01,44336,90
7000093,2017-04-01,44336,90
7000093,2017-05-01,44336,90
7000093,2017-06-01,44336,90
7000093,2017-07-01,44336,90
7000093,2017-08-01,44336,90
7000093,2017-09-01,44336,90
7000093,2017-10-01,44336,90
7000093,2017-11-01,44336,90
7000093,2017-12-01,44336,90
7000093,2018-01-01,44336,90
7000093,2018-02-01,44336,90
7000093,2018-03-01,44336,90
7000093,2018-04-01,44336,90
7000093,2018-05-01,44336,90
7000093,2018-06-01,44336,90
7000093,2018-07-01,44336,90
7000093,2018-08-01,44336,90
7000093,2018-09-01,44336,90
7000093,2018-10-01,44336,90
7000095,2007-12-01,29070,50
7000095,2008-01-01,61245,100
7000095,2008-02-01,61245,100
7000095,2008-03-01,64462.5,105
7000095,2008-04-01,96637.58,155
7000095,2008-05-01,96637.58,155
7000095,2008-06-01,96637.58,155
7000095,2008-07-01,96637.58,155
7000095,2008-08-01,96637.58,155
7000095,2008-09-01,146362.58000000002,230
7000095,2008-10-01,162274.58000000002,254
7000095,2008-11-01,175534.58000000002,274
7000095,2008-12-01,189130.58000000002,289
7000095,2009-01-01,189130.51,289
7000095,2009-02-01,189130.51,289
7000095,2009-03-01,191061.01,292
7000095,2009-04-01,191061.01,292
7000095,2009-05-01,197496.01,302
7000095,2009-06-01,198436.81,304
7000095,2009-07-01,245026.68,434
7000095,2009-08-01,245026.68,434
7000095,2009-09-01,245026.68,434
7000095,2009-10-01,282511.68,509
7000095,2009-11-01,282511.68,509
7000095,2009-12-01,201367.38,385
7000095,2010-01-01,168314.88,325
7000095,2010-02-01,168314.88,325
7000095,2010-03-01,168314.88,325
7000095,2010-04-01,168314.88,325
7000095,2010-05-01,168314.88,325
7000095,2010-06-01,168314.88,325
7000095,2010-07-01,220289.88,475
7000095,2010-08-01,220289.88,475
7000095,2010-09-01,229320,475
7000095,2010-10-01,229320,475
7000095,2010-11-01,229320,475
7000095,2010-12-01,227115,475
7000095,2011-01-01,227115,475
7000095,2011-02-01,227115,475
7000095,2011-03-01,234447.5,500
7000095,2011-04-01,234447.5,500
7000095,2011-05-01,234447.5,500
7000095,2011-06-01,234447.5,500
7000095,2011-07-01,254332.5,725
7000095,2011-08-01,274910,600
7000095,2011-09-01,269067.5,600
7000095,2011-10-01,269067.5,600
7000095,2011-11-01,269067.5,600
7000095,2011-12-01,233787.5,525
7000095,2012-01-01,241875,560
7000095,2012-02-01,241875,560
7000095,2012-03-01,241875,560
7000095,2012-04-01,241875,560
7000095,2012-05-01,241875,560
7000095,2012-06-01,241875,560
7000095,2012-07-01,140775,335
7000095,2012-08-01,140775,335
7000095,2012-09-01,140775,335
7000095,2012-10-01,140775,335
7000095,2012-11-01,140775,335
7000095,2012-12-01,140775,335
7000095,2013-01-01,140775,335
7000095,2013-02-01,148837.5,350
7000095,2013-03-01,148837.5,350
7000095,2013-04-01,148837.5,350
7000095,2013-05-01,148837.5,350
7000095,2013-06-01,148837.5,350
7000095,2013-07-01,157500,375
7000095,2013-08-01,157500,375
7000095,2013-09-01,157500,375
7000095,2013-10-01,157500,375
7000095,2013-11-01,157500,375
7000095,2013-12-01,157500,375
7000095,2014-01-01,157500,375
7000095,2014-02-01,155609.38,375
7000095,2014-03-01,112125,250
7000095,2014-04-01,112125,250
7000095,2014-05-01,112125,250
7000095,2014-06-01,112125,250
7000095,2014-07-01,112125,250
7000095,2014-08-01,112125,250
7000095,2014-09-01,90075,200
7000095,2014-10-01,90075,200
7000095,2014-11-01,90075,200
7000095,2014-12-01,90075,200
7000095,2015-01-01,90075,200
7000095,2015-02-01,90075,200
7000095,2015-03-01,90075,200
7000095,2015-04-01,90075,200
7000095,2015-05-01,90075,200
7000095,2015-06-01,90075,200
7000095,2015-07-01,90075,200
7000095,2015-08-01,90075,200
7000105,2011-07-01,104650,250
7000105,2011-08-01,104650,250
7000105,2011-09-01,145810,350
7000105,2011-10-01,145810,350
7000105,2011-11-01,186970,450
7000105,2011-12-01,328435.4,770
7000105,2012-01-01,328435.4,770
7000105,2012-02-01,328435.4,770
7000105,2012-03-01,328435.4,770
7000105,2012-04-01,328435.4,770
7000107,2009-06-01,26040,80
7000107,2009-07-01,26040,80
7000107,2009-08-01,39480,120
7000107,2009-09-01,39480,120
7000107,2009-10-01,46200,140
7000107,2009-11-01,46200,140
7000107,2009-12-01,52920,160
7000107,2010-01-01,52920,160
7000107,2010-02-01,52920,160
7000107,2010-03-01,59640,180
7000107,2010-04-01,108465,330
7000107,2010-05-01,108465,330
7000107,2010-06-01,108465,330
7000107,2010-07-01,130515,400
7000107,2010-08-01,130515,400
7000107,2010-09-01,146265,450
7000107,2010-10-01,146265,450
7000107,2010-11-01,146265,450
7000107,2010-12-01,152250,500
7000107,2011-01-01,152250,500
7000107,2011-02-01,152250,500
7000107,2011-03-01,207060,674
7000107,2011-04-01,214620,698
7000107,2011-05-01,224070,728
7000107,2011-06-01,224070,728
7000107,2011-07-01,224070,728
7000107,2011-08-01,239190,778
7000107,2011-09-01,242235,788
7000107,2011-10-01,273745.5,895
7000107,2011-11-01,273745.5,895
7000107,2011-12-01,228896.5,804
7000107,2012-01-01,235984,829
7000107,2012-02-01,235984,829
7000107,2012-03-01,235984,829
7000107,2012-04-01,235984,829
7000107,2012-05-01,240520,845
7000107,2012-06-01,240520,845
7000107,2012-07-01,242042.5,850
7000107,2012-08-01,242042.5,850
7000107,2012-09-01,242042.5,850
7000107,2012-10-01,242042.5,850
7000107,2012-11-01,242042.5,850
7000107,2012-12-01,310450,750
7000107,2013-01-01,310450,750
7000107,2013-02-01,372190,900
7000107,2013-03-01,372190,900
7000107,2013-04-01,372190,900
7000107,2013-05-01,372190,900
7000107,2013-06-01,372190,900
7000107,2013-07-01,372190,900
7000107,2013-08-01,372190,900
7000107,2013-09-01,372190,900
7000107,2013-10-01,372190,900
7000107,2013-11-01,372190,900
7000107,2013-12-01,498485,1300
7000107,2014-01-01,498485,1300
7000107,2014-02-01,498485,1300
7000107,2014-03-01,498485,1300
7000107,2014-04-01,498485,1300
7000107,2014-05-01,498485,1300
7000107,2014-06-01,498485,1300
7000107,2014-07-01,498485,1300
7000107,2014-08-01,498485,1300
7000107,2014-09-01,498485,1300
7000107,2014-10-01,498485,1300
7000107,2014-11-01,498485,1300
7000107,2014-12-01,683830,1700
7000107,2015-01-01,683830,1700
7000107,2015-02-01,683830,1700
7000107,2015-03-01,683830,1700
7000107,2015-04-01,683830,1700
7000107,2015-05-01,683830,1700
7000107,2015-06-01,683830,1700
7000107,2015-07-01,683830,1700
7000107,2015-08-01,683830,1700
7000107,2015-09-01,683830,1700
7000107,2015-10-01,683830,1700
7000107,2015-11-01,683830,1700
7000107,2015-12-01,828033.3,2082
7000107,2016-01-01,828827.1,2084
7000107,2016-02-01,828827.1,2084
7000107,2016-03-01,1099560,5500
7000107,2016-04-01,1099560,5500
7000107,2016-05-01,1099560,5500
7000107,2016-06-01,1099560,5500
7000107,2016-07-01,1099560,5500
7000107,2016-08-01,1099560,5500
7000107,2016-09-01,1099560,5500
7000107,2016-10-01,1099560,5500
7000107,2016-11-01,1099560,5500
7000107,2016-12-01,1099560,5500
7000107,2017-01-01,1099560,5500
7000107,2017-02-01,1099560,5500
7000107,2017-03-01,1099560,5500
7000107,2017-04-01,1099560,5500
7000107,2017-05-01,1099560,5500
7000107,2017-06-01,1099560,5500
7000107,2017-07-01,1099560,5500
7000107,2017-08-01,1099560,5500
7000107,2017-09-01,1099560,5500
7000107,2017-10-01,1099560,5500
7000107,2017-11-01,1099560,5500
7000107,2017-12-01,1099560,5500
7000107,2018-01-01,1099560,5500
7000107,2018-02-01,1099560,5500
7000107,2018-03-01,0,0
7000107,2018-04-01,0,0
7000107,2018-05-01,0,0
7000107,2018-06-01,0,0
7000107,2018-07-01,0,0
7000107,2018-08-01,0,0
7000107,2018-09-01,0,0
7000107,2018-10-01,0,0
7000108,2011-09-01,6640,50
7000108,2011-10-01,6640,50
7000108,2011-11-01,6640,50
7000108,2011-12-01,6640,50
7000108,2012-01-01,6640,50
7000108,2012-02-01,6640,50
7000108,2012-03-01,6640,50
7000108,2012-04-01,6640,50
7000108,2012-05-01,17200,138
7000108,2012-06-01,6640,0
7000108,2012-07-01,6640,0
7000108,2012-08-01,6640,0
7000112,2011-02-01,93077.5,200
7000112,2011-03-01,93077.5,200
7000112,2011-04-01,116597.5,250
7000112,2011-05-01,116597.5,250
7000112,2011-06-01,162167.5,350
7000112,2011-07-01,162167.5,350
7000112,2011-08-01,162167.5,350
7000112,2011-09-01,162167.5,350
7000112,2011-10-01,162167.5,350
7000112,2011-11-01,162167.5,350
7000112,2011-12-01,162167.5,350
7000112,2012-01-01,184952.5,400
7000112,2012-02-01,184217.5,400
7000112,2012-03-01,184217.5,400
7000112,2012-04-01,184217.5,400
7000112,2012-05-01,184217.5,400
7000112,2012-06-01,184217.5,400
7000112,2012-07-01,184217.5,400
7000112,2012-08-01,184217.5,400
7000112,2012-09-01,184217.5,400
7000112,2012-10-01,184217.5,400
7000112,2012-11-01,184217.5,400
7000112,2012-12-01,184217.5,400
7000112,2013-01-01,184217.5,400
7000112,2013-02-01,49040,100
7000112,2013-03-01,49040,100
7000112,2013-04-01,49040,100
7000112,2013-05-01,49040,100
7000112,2013-06-01,49040,100
7000112,2013-07-01,49040,100
7000112,2013-08-01,49040,100
7000112,2013-09-01,49040,100
7000112,2013-10-01,49040,100
7000112,2013-11-01,49040,100
7000112,2013-12-01,49040,100
7000112,2014-01-01,49040,100
7000112,2014-02-01,49040,100
7000112,2014-03-01,47507.5,100
7000112,2014-04-01,47507.5,100
7000112,2014-05-01,47507.5,100
7000112,2014-06-01,47507.5,100
7000112,2014-07-01,47507.5,100
7000112,2014-08-01,47507.5,100
7000112,2014-09-01,47507.5,100
7000112,2014-10-01,47507.5,100
7000112,2014-11-01,47507.5,100
7000112,2014-12-01,47507.5,100
7000112,2015-01-01,47507.5,100
7000120,2012-03-01,61810,500
7000120,2012-04-01,66465,538
7000120,2012-05-01,71242.5,577
7000120,2012-06-01,105367.5,877
7000120,2012-07-01,108919.98,908
7000120,2012-08-01,115298.73,962
7000120,2012-09-01,122031.85,1019
7000120,2012-10-01,133288.71,1117
7000120,2012-11-01,142961.85,1202
7000120,2012-12-01,147170.57,1239
7000120,2013-01-01,154678.05,1305
7000120,2013-02-01,154905.56,1307
7000120,2013-03-01,154912.77,1307
7000120,2013-04-01,154912.77,1307
7000120,2013-05-01,154912.77,1307
7000120,2013-06-01,154912.77,1307
7000120,2013-07-01,154912.77,1307
7000120,2013-08-01,154912.77,1307
7000120,2013-09-01,154912.77,1307
7000120,2013-10-01,154912.77,1307
7000120,2013-11-01,154912.77,1307
7000120,2013-12-01,154912.77,1307
7000120,2014-01-01,154912.77,1307
7000120,2014-02-01,154912.77,1307
7000120,2014-03-01,154916.55,1307
7000120,2014-04-01,154916.55,1307
7000120,2014-05-01,154916.55,1307
7000120,2014-06-01,154916.55,1307
7000120,2014-07-01,154916.55,1307
7000120,2014-08-01,154916.55,1307
7000120,2014-09-01,154916.55,1307
7000120,2014-10-01,154916.55,1307
7000120,2014-11-01,154916.55,1307
7000120,2014-12-01,154916.55,1307
7000120,2015-01-01,193136.55,1407
7000120,2015-02-01,193136.55,1407
7000120,2015-03-01,193136.55,1407
7000120,2015-04-01,193136.55,1407
7000120,2015-05-01,193136.55,1407
7000120,2015-06-01,193136.55,1407
7000120,2015-07-01,193136.55,1407
7000120,2015-08-01,193136.55,1407
7000120,2015-09-01,193136.55,1407
7000125,2014-12-01,20730,150
7000125,2015-01-01,20730,150
7000125,2015-02-01,20730,150
7000125,2015-03-01,20730,150
7000125,2015-04-01,20730,150
7000125,2015-05-01,20730,150
7000125,2015-06-01,20730,150
7000125,2015-07-01,20730,150
7000125,2015-08-01,20730,150
7000125,2015-09-01,20730,150
7000125,2015-10-01,20730,150
7000125,2015-11-01,20730,150
7000125,2015-12-01,20730,150
7000125,2016-01-01,20730,150
7000125,2016-02-01,20730,150
7000125,2016-03-01,20730,150
7000125,2016-04-01,20730,150
7000125,2016-05-01,20730,150
7000125,2016-06-01,20730,150
7000125,2016-07-01,20730,150
7000125,2016-08-01,20730,150
7000125,2016-09-01,20730,150
7000125,2016-10-01,24780,178
7000125,2016-11-01,24780,178
7000125,2016-12-01,24780,178
7000126,2009-01-01,7162.4400000000005,100
7000126,2009-02-01,7162.4400000000005,100
7000126,2009-03-01,7162.4400000000005,100
7000126,2009-04-01,7162.4400000000005,100
7000126,2009-05-01,11493.66,150
7000126,2009-06-01,11493.66,150
7000126,2009-07-01,34278.66,500
7000126,2009-08-01,34278.66,500
7000126,2009-09-01,34278.66,500
7000126,2009-10-01,34278.66,500
7000126,2009-11-01,34278.66,500
7000126,2009-12-01,34278.66,500
7000126,2010-01-01,34299.66,500
7000126,2010-02-01,34299.66,500
7000126,2010-03-01,34299.66,500
7000126,2010-04-01,34299.66,700
7000126,2010-05-01,34299.66,700
7000126,2010-06-01,34299.66,700
7000126,2010-07-01,47319.66,900
7000126,2010-08-01,47319.66,900
7000126,2010-09-01,47319.66,900
7000126,2010-10-01,74838.72,1100
7000126,2010-11-01,74838.72,1100
7000126,2010-12-01,74838.72,1100
7000126,2011-01-01,74838.72,1100
7000126,2011-02-01,74838.72,1100
7000126,2011-03-01,74838.72,1100
7000126,2011-04-01,74838.72,1100
7000126,2011-05-01,76636.72,1120
7000126,2011-06-01,74838.72,1100
7000126,2011-07-01,87858.72,1300
7000126,2011-08-01,87858.72,1300
7000126,2011-09-01,87858.72,1300
7000126,2011-10-01,87858.72,1300
7000126,2011-11-01,87857.41,1300
7000126,2011-12-01,87857.41,1300
7000126,2012-01-01,70427.45,1017
7000126,2012-02-01,70427.45,1017
7000126,2012-03-01,70427.45,1017
7000126,2012-04-01,70427.45,1017
7000126,2012-05-01,70427.45,1017
7000126,2012-06-01,70427.45,1017
7000126,2012-07-01,71202.44,1027
7000126,2012-08-01,71202.44,1027
7000126,2012-09-01,71202.44,1027
7000126,2012-10-01,71202.44,1027
7000126,2012-11-01,71202.43,1027
7000126,2012-12-01,71202.44,1027
7000126,2013-01-01,71202.44,1027
7000126,2013-02-01,71202.44,1027
7000126,2013-03-01,71202.44,1027
7000126,2013-04-01,71202.44,1027
7000126,2013-05-01,71202.44,1027
7000126,2013-06-01,71202.44,1027
7000126,2013-07-01,71202.44,1027
7000126,2013-08-01,58241.69,827
7000126,2013-09-01,58241.69,827
7000126,2013-10-01,58241.69,827
7000126,2013-11-01,58241.69,827
7000126,2013-12-01,58241.69,827
7000126,2014-01-01,58241.69,827
7000126,2014-02-01,173045.69,1112
7000126,2014-03-01,173045.69,1112
7000126,2014-04-01,173045.69,1112
7000126,2014-05-01,173045.69,1112
7000126,2014-06-01,173045.69,1112
7000126,2014-07-01,173045.69,1112
7000126,2014-08-01,173045.69,1112
7000126,2014-09-01,173045.69,1112
7000126,2014-10-01,173045.69,1112
7000126,2014-11-01,114804,285
7000126,2014-12-01,114804,285
7000126,2015-01-01,114804,285
7000126,2015-02-01,113116.5,285
7000126,2015-03-01,9556,12
7000126,2015-04-01,9556,12
7000126,2015-05-01,9556,12
7000126,2015-06-01,9556,12
7000126,2015-07-01,9556,12
7000126,2015-08-01,9556,12
7000126,2015-09-01,9556,12
7000126,2015-10-01,9556,12
7000126,2015-11-01,9556,12
7000126,2015-12-01,9556,12
7000126,2016-01-01,9556,12
7000138,2007-02-01,49725,75
7000138,2007-03-01,49725,75
7000138,2007-04-01,49725,75
7000138,2007-05-01,56355,85
7000138,2007-06-01,56355,85
7000138,2007-07-01,62985,95
7000138,2007-08-01,62985,95
7000138,2007-09-01,62985,95
7000138,2007-10-01,62985,95
7000138,2007-11-01,62985,95
7000138,2007-12-01,62985,95
7000138,2008-01-01,62985,95
7000138,2008-02-01,62985,95
7000138,2008-03-01,62370,140
7000138,2008-04-01,62370,140
7000138,2008-05-01,71280,160
7000138,2008-06-01,71280,160
7000138,2008-07-01,71280,160
7000138,2008-08-01,98010,180
7000138,2008-09-01,98010,180
7000138,2008-10-01,98010,180
7000138,2008-11-01,98010,180
7000138,2008-12-01,108751.5,201
7000138,2009-01-01,108751.5,201
7000138,2009-02-01,108751.5,201
7000138,2009-03-01,102811.5,201
7000138,2009-04-01,102811.5,201
7000138,2009-05-01,102811.5,201
7000138,2009-06-01,102811.5,201
7000138,2009-07-01,102811.5,201
7000138,2009-08-01,102811.5,201
7000138,2009-09-01,102811.5,201
7000138,2009-10-01,102811.5,201
7000138,2009-11-01,102811.5,201
7000138,2009-12-01,102811.5,201
7000138,2010-01-01,102811.5,201
7000138,2010-02-01,102811.5,201
7000138,2010-03-01,95697,210
7000138,2010-04-01,95697,210
7000138,2010-05-01,95697,210
7000138,2010-06-01,95697,210
7000138,2010-07-01,95697,210
7000138,2010-08-01,95697,210
7000138,2010-09-01,105105,230
7000138,2010-10-01,105105,230
7000138,2010-11-01,105105,230
7000138,2010-12-01,105105,230
7000138,2011-01-01,109662,240
7000138,2011-02-01,109662,240
7000138,2011-03-01,154350,350
7000138,2011-04-01,154350,350
7000138,2011-05-01,154350,350
7000138,2011-06-01,154350,350
7000138,2011-07-01,143325,325
7000138,2011-08-01,143325,325
7000141,2013-09-01,18464,35
7000141,2013-10-01,18464,35
7000141,2013-11-01,18464,35
7000141,2013-12-01,18464,35
7000141,2014-01-01,18464,35
7000141,2014-02-01,18464,35
7000141,2014-03-01,25520,47
7000141,2014-04-01,25520,47
7000141,2014-05-01,25520,47
7000141,2014-06-01,25520,47
7000141,2014-07-01,25520,47
7000141,2014-08-01,77264,160
7000141,2014-09-01,77264,160
7000141,2014-10-01,77264,160
7000141,2014-11-01,77264,160
7000141,2014-12-01,77264,160
7000141,2015-01-01,81497.6,169
7000141,2015-02-01,81497.6,169
7000141,2015-03-01,81497.6,169
7000141,2015-04-01,81497.6,169
7000141,2015-05-01,83849.6,174
7000141,2015-06-01,83849.6,174
7000141,2015-07-01,83849.6,174
7000141,2015-08-01,83849.6,174
7000141,2015-09-01,85731.20000000001,178
7000141,2015-10-01,85731.20000000001,178
7000141,2015-11-01,85731.20000000001,178
7000141,2015-12-01,85731.20000000001,178
7000141,2016-01-01,85731.20000000001,178
7000141,2016-02-01,85731.20000000001,178
7000141,2016-03-01,85731.20000000001,178
7000141,2016-04-01,85731.20000000001,178
7000141,2016-05-01,85731.20000000001,178
7000141,2016-06-01,99843.20000000001,208
7000141,2016-07-01,99843.20000000001,208
7000141,2016-08-01,99843.2,208
7000141,2016-09-01,106899.2,223
7000141,2016-10-01,106899,223
7000141,2016-11-01,106899,223
7000141,2016-12-01,142044,298
7000141,2017-01-01,142044,298
7000141,2017-02-01,142044,298
7000141,2017-03-01,142044,298
7000141,2017-04-01,142044,298
7000141,2017-05-01,142044,298
7000141,2017-06-01,142044,298
7000141,2017-07-01,142044,298
7000141,2017-08-01,142044,298
7000141,2017-09-01,177772,373
7000141,2017-10-01,177772,373
7000141,2017-11-01,177772,373
7000141,2017-12-01,177772,373
7000141,2018-01-01,177772,373
7000141,2018-02-01,177772,373
7000141,2018-03-01,177772,373
7000141,2018-04-01,177772,373
7000141,2018-05-01,177772,373
7000141,2018-06-01,177772,373
7000141,2018-07-01,177772,373
7000141,2018-08-01,177772,373
7000141,2018-09-01,119600,250
7000141,2018-10-01,119600,250
7000142,2009-12-01,27e3,300
7000142,2010-01-01,27e3,300
7000142,2010-02-01,27e3,300
7000142,2010-03-01,27e3,300
7000142,2010-04-01,27e3,300
7000142,2010-05-01,27e3,300
7000142,2010-06-01,27e3,300
7000142,2010-07-01,27e3,300
7000142,2010-08-01,27e3,300
7000142,2010-09-01,27e3,300
7000142,2010-10-01,27e3,300
7000142,2010-11-01,27e3,300
7000142,2010-12-01,27e3,300
7000142,2011-01-01,27e3,300
7000142,2011-02-01,27e3,300
7000142,2011-03-01,27e3,300
7000142,2011-04-01,27e3,300
7000142,2011-05-01,27e3,300
7000142,2011-06-01,27e3,300
7000142,2011-07-01,27e3,300
7000142,2011-08-01,27e3,300
7000142,2011-09-01,27e3,300
7000142,2011-10-01,48315,350
7000142,2011-11-01,48315,350
7000142,2011-12-01,48895,350
7000142,2012-01-01,48895,350
7000142,2012-02-01,48895,350
7000142,2012-03-01,48895,350
7000142,2012-04-01,48895,350
7000142,2012-05-01,48895,350
7000142,2012-06-01,48895,350
7000142,2012-07-01,48895,350
7000142,2012-08-01,48895,350
7000142,2012-09-01,65947,390
7000142,2012-10-01,65947,390
7000142,2012-11-01,65947,390
7000142,2012-12-01,65947,390
7000142,2013-01-01,65947,390
7000142,2013-02-01,65947,390
7000142,2013-03-01,65947,390
7000142,2013-04-01,65947,390
7000142,2013-05-01,76604.5,415
7000142,2013-06-01,76604.5,415
7000142,2013-07-01,76604.5,415
7000142,2013-08-01,76604.5,415
7000142,2013-09-01,76604.5,415
7000142,2013-10-01,85130.5,435
7000142,2013-11-01,93656.5,455
7000142,2013-12-01,93656.5,455
7000142,2014-01-01,118646.5,515
7000142,2014-02-01,118646.5,515
7000142,2014-03-01,27580,300
7000142,2014-04-01,27580,300
7000142,2014-05-01,27580,300
7000142,2014-06-01,27580,300
7000142,2014-07-01,27580,300
7000142,2014-08-01,27580,300
7000142,2014-09-01,27580,300
7000142,2014-10-01,27580,300
7000142,2014-11-01,27580,300
7000142,2014-12-01,27580,300
7000142,2015-01-01,27580,300
7000142,2015-02-01,27580,300
7000142,2015-03-01,51100,340
7000142,2015-04-01,51100,340
7000142,2015-05-01,51100,340
7000142,2015-06-01,51100,340
7000142,2015-07-01,51100,340
7000142,2015-08-01,23520,340
7000142,2015-09-01,23520,340
7000142,2015-10-01,23520,340
7000142,2015-11-01,23520,340
7000142,2015-12-01,141910,555
7000142,2016-01-01,141910,555
7000142,2016-02-01,141910,555
7000142,2016-03-01,141910,555
7000142,2016-04-01,141910,555
7000142,2016-05-01,141910,555
7000142,2016-06-01,141910,555
7000142,2016-07-01,141910,555
7000142,2016-08-01,141910,555
7000142,2016-09-01,141910,555
7000142,2016-10-01,141910,555
7000142,2016-11-01,141910,555
7000142,2016-12-01,141910,555
7000147,2009-10-01,7950,25
7000147,2009-11-01,7950,25
7000147,2009-12-01,7950,25
7000147,2010-01-01,7950,25
7000147,2010-02-01,7950,25
7000147,2010-03-01,7950,25
7000147,2010-04-01,7950,25
7000147,2010-05-01,7950,25
7000147,2010-06-01,7950,25
7000147,2010-07-01,7950,25
7000147,2010-08-01,7950,25
7000147,2010-09-01,7950,25
7000148,2009-12-01,2929.5,31
7000148,2010-01-01,2929.5,31
7000148,2010-02-01,2929.5,31
7000148,2010-03-01,2929.5,31
7000148,2010-04-01,2929.5,31
7000148,2010-05-01,2929.5,31
7000148,2010-06-01,2929.5,31
7000148,2010-07-01,2929.5,31
7000148,2010-08-01,2929.5,31
7000148,2010-09-01,2929.5,31
7000148,2010-10-01,2929.5,31
7000148,2010-11-01,2929.5,31
7000148,2010-12-01,6856.5,75
7000148,2011-01-01,6856.5,75
7000148,2011-02-01,6856.5,75
7000148,2011-03-01,6856.5,75
7000148,2011-04-01,6856.5,75
7000148,2011-05-01,9022.130000000001,100
7000148,2011-06-01,9022.130000000001,100
7000148,2011-07-01,9022.130000000001,100
7000148,2011-08-01,9022.130000000001,100
7000148,2011-09-01,9022.130000000001,100
7000148,2011-10-01,9022.130000000001,100
7000148,2011-11-01,18012.129999999997,180
7000148,2011-12-01,18012.129999999997,180
7000148,2012-01-01,18012.129999999997,180
7000148,2012-02-01,18012.129999999997,180
7000148,2012-03-01,18012.129999999997,180
7000148,2012-04-01,18012.129999999997,180
7000148,2012-05-01,18012.129999999997,180
7000148,2012-06-01,18837.129999999997,188
7000148,2012-07-01,28524.629999999997,288
7000148,2012-08-01,30524.62,308
7000148,2012-09-01,30524.62,308
7000148,2012-10-01,30524.62,308
7000148,2012-11-01,30524.62,308
7000148,2012-12-01,30524.620000000003,308
7000148,2013-01-01,30724.620000000003,310
7000148,2013-02-01,30724.620000000003,310
7000148,2013-03-01,30724.620000000003,310
